DUVAL,SOUTHSIDE MIDDLE SCHOOL,156,31,98,NO,YES,N,72,52,"2948 KNIGHTS LN E JACKSONVILLE, FL 32216-5603",30.27103,-81.594563,80
DUVAL,VALOR ACADEMY OF LEADERSHIP-HIGH SCHOOL,85,28,97,YES,YES,N,100,45,"4819 SOUTEL RD JACKSONVILLE, FL 32208-1856",30.402039,-81.723937,81
DUVAL,WEST JACKSONVILLE ELEMENTARY SCHOOL,89,30,99,NO,YES,N,98,73,"2115 COMMONWEALTH AVE JACKSONVILLE, FL 32209-6919",30.337008,-81.696976,82
DUVAL,YWLA/YMLA                                    ,145,29,95,NO,YES,N,91,75,"900 ACORN ST JACKSONVILLE, FL 32209-7106",30.337749,-81.685316,83
ESCAMBIA,C. A. WEIS ELEMENTARY SCHOOL,59,20,100,NO,YES,N,92,96,"2701 N Q ST PENSACOLA, FL 32505-5615",30.440563,-87.243508,84
ESCAMBIA,COUNTY ADMINISTRATIVE ANNEX,9,9,N/A,NO,NO,E,58,23,"30 E TEXAR DR PENSACOLA, FL 32503-2902",30.447176,-87.22232,85
ESCAMBIA,HOSPITAL & HOMEBOUND,9,9,N/A,NO,NO,N,41,41,"30 E TEXAR DR PENSACOLA, FL 32503-2902",30.447176,-87.22232,86
ESCAMBIA,MONTCLAIR ELEMENTARY SCHOOL,69,23,100,NO,YES,N,97,91,"820 MASSACHUSETTS AVE PENSACOLA, FL 32505-3927",30.454472,-87.258716,87
ESCAMBIA,O. J. SEMMES ELEMENTARY SCHOOL,81,27,100,NO,YES,N,91,91,"1250 E TEXAR DR PENSACOLA, FL 32503-4053",30.45061,-87.207005,88
GADSDEN,GEORGE W. MUNROE ELEMENTARY SCHOOL,91,30,99,NO,YES,N,97,70,"1850 W KING ST QUINCY, FL 32351-2013",30.591038,-84.601788,89
HERNANDO,HERNANDO COUNTY JAIL,0,0,N/A,NO,NO,A,50,No information provided,"PO BOX 10070 BROOKSVILLE, FL 34603-0070",28.56,-82.39,90
HILLSBOROUGH,BRIDGEPREP ACADEMY OF TAMPA,94,31,98,YES,NO,N,77,30,"2418 W SWANN AVE TAMPA, FL 33609-4712",27.936799,-82.484578,91
HILLSBOROUGH,BROWARD ELEMENTARY SCHOOL,86,29,100,NO,YES,N,92,96,"400 W OSBORNE AVE TAMPA, FL 33603-1923",27.98822,-82.464267,92
HILLSBOROUGH,BRYAN ELEMENTARY SCHOOL,88,29,100,NO,YES,N,89,95,"2006 W OAK AVE PLANT CITY, FL 33563-7255",28.017593,-82.143041,93
HILLSBOROUGH,COMMUNITY CHARTER SCHOOL OF EXCELLENCE,79,26,100,YES,YES,N,92,33,"11604 N 15TH ST TAMPA, FL 33612-6086",28.052931,-82.442888,94
HILLSBOROUGH,DESOTO ELEMENTARY SCHOOL,91,30,100,NO,YES,N,85,92,"2618 CORRINE ST TAMPA, FL 33605-6543",27.948868,-82.428638,95
HILLSBOROUGH,EDISON ELEMENTARY SCHOOL,87,29,99,NO,YES,N,95,96,"1607 E CURTIS ST TAMPA, FL 33610-6030",27.987568,-82.441356,96
HILLSBOROUGH,FOREST HILLS ELEMENTARY SCHOOL,88,29,100,NO,YES,N,82,92,"10112 N OLA AVE TAMPA, FL 33612-7457",28.042346,-82.463576,97
